Clip Gauge Length (mm)	Force (kN)
41.32000727	18.767668
41.32021278	18.760805
41.32051675	18.759613
41.32078933	18.759205
41.32108374	18.756887
41.3212817	18.76034
41.32159168	18.760279
41.32177127	18.760994
41.32207027	18.763159
41.32220118	18.765509
41.32258027	18.764168
41.32285182	18.766413
41.32306309	18.764853
41.32332362	18.766731
41.32369072	18.76589
41.32388893	18.762947
41.32419177	18.764668
41.32446702	18.770664
41.32473561	18.76256
41.32494866	18.759703
41.3251589	18.766548
41.32557095	18.769037
41.32579291	18.76498
41.32624737	18.775902
41.32649375	18.768921
41.32675953	18.768227
41.32693387	18.766634
41.32736406	18.775234
41.32746177	18.763128
41.32773547	18.766319
41.32812006	18.773659
41.32831994	18.766085
41.32860709	18.769274
41.32882765	18.770653
41.32921237	18.776663
41.32942425	18.777725
41.32970817	18.773344
41.32998369	18.770605
41.33027042	18.772867
41.33052307	18.768805
41.33076726	18.770861
41.33116898	18.766308
41.33128367	18.769377
41.33162917	18.774939
41.33191411	18.771996
41.3322495	18.772081
41.33236	18.778387
41.3327309	18.775103
41.3329119	18.777466
41.33321817	18.769049
41.33357323	18.774752
41.3337771	18.771929
41.33403486	18.778265
41.33428967	18.780064
41.33456975	18.773817
41.33486018	18.769985
41.33505702	18.778631
41.33540762	18.780334
41.33573077	18.784634
41.33603694	18.776655
41.33626007	18.780628
41.33656237	18.772791
41.33677861	18.770409
41.33704494	18.778261
41.3373327	18.777399
41.3375967	18.776323
41.33782967	18.777647
41.33815024	18.766464
41.33833456	18.77281
41.33857737	18.780584
41.33884315	18.770424
41.33919109	18.77342
41.339458	18.776615
41.33970695	18.778193
41.33988486	18.776272
41.34020087	18.767838
41.34048427	18.781511
41.34084064	18.769392
41.34100195	18.777172
41.34125368	18.770985
41.3416191	18.773083
41.34189715	18.772943
41.34215707	18.778742
41.34244267	18.782103
41.34269341	18.780758
41.34310775	18.778843
41.3432573	18.781548
41.34362642	18.780045
41.34385453	18.783253
41.34416567	18.784327
41.34434296	18.782711
41.34469507	18.784229
41.34499027	18.781944
41.34520943	18.782459
41.34551368	18.773308
41.34582328	18.782972
41.34608485	18.785963
41.34631439	18.775267
41.34656231	18.782253
41.34696883	18.78097
41.34719464	18.781694
41.34742329	18.782784
41.34765026	18.783318
41.34813112	18.781176
41.34825592	18.785975
41.34860179	18.778206
41.3489667	18.778624
41.34929495	18.783104
41.34957338	18.786114
41.3498895	18.77379
41.35012247	18.777401
41.35046464	18.783791
41.35071256	18.785334
41.3509947	18.786814
41.35123751	18.77951
41.35145989	18.781584
41.35182287	18.779659
41.35206695	18.778915
41.35237477	18.785057
41.35260376	18.787445
41.35288003	18.779331
41.35324305	18.777876
41.35340104	18.788696
41.35380873	18.78298
41.35410071	18.784132
41.35445437	18.789829
41.35457903	18.779943
41.35489669	18.784704
41.35517015	18.784378
41.35542225	18.780861
41.35569458	18.783943
41.35602373	18.781765
41.35632794	18.786407
41.35655341	18.784853
41.35683081	18.778147
41.35708319	18.78293
41.35738885	18.787979
41.35766817	18.790764
41.35795288	18.785124
41.35827678	18.786674
41.35855127	18.791876
41.35878959	18.786991
41.3590025	18.782612
41.35932757	18.78046
41.35968403	18.786739
41.35989095	18.791824
41.36025421	18.786198
41.36051234	18.788355
41.36077405	18.785206
41.36111022	18.780478
41.3612848	18.777071
41.36165546	18.78406
41.36187016	18.781906
41.36219738	18.782545
41.36230329	18.783163
41.36273526	18.779774
41.36298085	18.782057
41.36326607	18.775948
41.36343901	18.783031
41.36379013	18.784878
41.36405145	18.787401
41.36430359	18.780867
41.36454777	18.775244
41.3649233	18.775858
41.36520211	18.782103
41.36545871	18.782125
41.36572871	18.779873
41.36603642	18.778191
41.36626977	18.785391
41.36659353	18.785814
41.36687032	18.787455
41.36709818	18.779503
41.3673844	18.782404
41.3677193	18.780895
41.36801053	18.780094
41.36818051	18.78389
41.36840594	18.784063
41.36870611	18.787312
41.36891262	18.789213
41.36929504	18.783829
41.36946976	18.780745
41.36981971	18.785961
41.37005807	18.779942
41.37033599	18.779116
41.37061507	18.785673
41.37091343	18.778215
41.37118651	18.784492
41.37143313	18.773939
41.37177685	18.781019
41.37210753	18.78512
41.37233423	18.77725
41.37270503	18.784945
41.37294222	18.786972
41.37319651	18.78355
41.37341862	18.783419
41.37368543	18.779669
41.37390921	18.78269
41.37427233	18.776316
41.37447925	18.785427
41.37468283	18.773043
41.37497392	18.774082
41.37533371	18.776651
41.37557063	18.786192
41.37572927	18.784786
41.37601909	18.778387
41.37641797	18.785381
41.37674378	18.781322
41.37693513	18.790318
41.37727243	18.790529
41.37752889	18.786699
41.37773889	18.787653
41.37813407	18.785456
41.37833509	18.785778
41.37862429	18.791546
41.37896773	18.778675
41.37917399	18.786486
41.37946456	18.781982
41.37958679	18.778774
41.37990866	18.786514
41.38016258	18.779593
41.38039593	18.78075
41.38068304	18.783058
41.38094399	18.779596
41.38120799	18.772289
41.38150867	18.778421
41.38168583	18.784683
41.3819248	18.784857
41.38222034	18.77972
41.38253735	18.779442
41.38279665	18.784172
41.38296115	18.784662
41.38331673	18.782583
41.3836275	18.782429
41.38380859	18.772806
41.38402689	18.774784
41.38431246	18.781998
41.38454543	18.776884
41.38483895	18.785513
41.38514241	18.782738
41.38540501	18.7775
41.38569074	18.784178
41.38584911	18.778854
41.3860587	18.782492
41.38648686	18.785858
41.38670831	18.7866
41.38699137	18.7819
41.38722942	18.789368
41.38750226	18.786572
41.38782451	18.78693
41.38810346	18.785833
41.38841269	18.790451
41.38867374	18.785284
41.38892128	18.784214
41.389114	18.778467
41.38943166	18.789431
41.38969158	18.784977
41.39003975	18.790846
41.39025355	18.788002
41.39055565	18.790619
41.39080854	18.78812
41.39106167	18.785976
41.39130064	18.788157
41.39153923	18.779739
41.39184067	18.777111
41.39211784	18.782429
41.39237186	18.786634
41.3926793	18.786285
41.39289222	18.781794
41.39315814	18.787493
41.39348293	18.785883
41.39360646	18.784758
41.39397085	18.782808
41.39424979	18.790424
41.3945188	18.779888
41.39485789	18.783707
41.39516378	18.779539
41.3954259	18.785418
41.39573817	18.778879
41.39590459	18.777504
41.39613424	18.787767
41.39644576	18.779947
41.39675958	18.787498
41.39700863	18.779642
41.39711923	18.785786
41.39736856	18.774963
41.39764854	18.776844
41.39793475	18.782438
41.39809761	18.785444
41.39842038	18.78031
41.39873841	18.775307
41.39892067	18.781591
41.39914778	18.778492
41.39940565	18.779644
41.39968103	18.778408
41.39997952	18.78837
41.40023752	18.787674
41.40059821	18.786602
41.40072095	18.783554
41.40098598	18.786722
41.40135153	18.781689
41.40160161	18.787571
41.40174122	18.783131
41.40203831	18.781424
41.40222198	18.786755
41.40255623	18.779318
41.40278639	18.792448
41.40303506	18.777323
41.40338296	18.781048
41.40355449	18.78656
41.40373154	18.78355
41.40406847	18.789879
41.40430922	18.781258
41.40448127	18.785173
41.40478627	18.782225
41.40506841	18.784882
41.40530279	18.782829
41.40553885	18.79019
41.40584461	18.787569
41.40615256	18.786982
41.40638601	18.786303
41.40662807	18.783636
41.40690856	18.792112
41.40720143	18.785067
41.40737166	18.787909
41.40765777	18.788528
41.40792037	18.792761
41.40815807	18.783249
41.40848786	18.793413
41.4087341	18.780003
41.40884509	18.789772
41.40924002	18.788704
41.40951143	18.804699
41.40975616	18.793373
41.40999349	18.793261
41.41028125	18.791014
41.41053016	18.799234
41.41085203	18.791328
41.41107211	18.791889
41.41145118	18.795748
41.41175505	18.792845
41.41196347	18.799566
41.41226519	18.795061
41.41245229	18.800386
41.41281925	18.801081
41.41304481	18.79899
41.41340474	18.797802
41.41367704	18.799736
41.41384346	18.795189
41.41426915	18.797266
41.41449181	18.800854
41.41469015	18.799572
41.41493385	18.802641
41.41535533	18.80599
41.41544742	18.799566
41.41569712	18.805428
41.41607149	18.794657
41.41628632	18.799032
41.41656475	18.798586
41.41690782	18.802242
41.4170583	18.791269
41.41739293	18.799961
41.41777329	18.799583
41.41806105	18.801262
41.41844485	18.796774
41.41866966	18.79788
41.41886443	18.799223
41.4191633	18.805605
41.41943101	18.798021
41.41969069	18.800478
41.42000615	18.795506
41.4202469	18.792902
41.42052702	18.797901
41.4207905	18.802483
41.42107075	18.799965
41.42134905	18.792343
41.42164984	18.801458
41.42182981	18.796394
41.42215843	18.796871
41.4224079	18.796776
41.42259205	18.800127
41.42287062	18.795916
41.42315125	18.796875
41.42341	18.798752
41.42373342	18.799919
41.42398003	18.798277
41.42428415	18.796358
41.42451637	18.798967
41.42478853	18.796316
41.42507821	18.795265
41.42533442	18.793676
41.42556215	18.809101
41.42581237	18.81031
41.42614189	18.791811
41.42630474	18.787712
41.42661856	18.793322
41.42682304	18.786638
41.42717073	18.797646
41.42729347	18.7973
41.42766259	18.792551
41.42793719	18.788269
41.42812391	18.796587
41.42841499	18.795492
41.4286983	18.800098
41.42902209	18.794159
41.42937256	18.797894
41.42953463	18.796553
41.42982379	18.803793
41.43012153	18.795666
41.43036856	18.80055
41.43067765	18.795841
41.43090551	18.79455
41.43116759	18.799736
41.43147911	18.799387
41.4317573	18.803885
41.43193305	18.792715
41.43214099	18.80205
41.43241813	18.797752
41.43273503	18.796503
41.43297887	18.800695
41.43321462	18.799866
41.43349741	18.796141
41.43378146	18.798914
41.43401509	18.799898
41.43418226	18.790892
41.43452865	18.793381
41.43471616	18.799191
41.43509395	18.79781
41.43531085	18.797634
41.43560231	18.797947
41.43584152	18.796133
41.43615842	18.812071
41.43644197	18.797447
41.43673305	18.79953
41.43700483	18.796665
41.43723911	18.798754
41.43750016	18.802578
41.4377933	18.798159
41.43799675	18.809467
41.43835655	18.798328
41.43852414	18.79954
41.43888112	18.807266
41.4391035	18.799849
41.43939571	18.806238
41.43970442	18.803827
41.43996537	18.796219
41.44027562	18.805347
41.44056962	18.807581
41.44095918	18.807253
41.4412421	18.817202
41.44158643	18.807724
41.44179808	18.809078
41.44207754	18.80657
41.44238766	18.807768
41.44262358	18.798151
41.44283982	18.803499
41.44308019	18.805054
41.44339463	18.798622
41.44361485	18.80505
41.44395163	18.804127
41.44411422	18.801733
41.44440441	18.796295
41.44470458	18.800976
41.44485184	18.795464
41.44528494	18.797497
41.4454635	18.799082
41.44580224	18.801189
41.44591617	18.795721
41.44626959	18.800217
41.44656986	18.799343
41.44692811	18.797541
41.4471233	18.807053
41.44730886	18.801704
41.44762449	18.799444
41.44790663	18.797035
41.44811646	18.797398
41.44843898	18.798859
41.44866976	18.802176
41.4490131	18.799229
41.44922395	18.799734
41.44950242	18.798658
41.44976282	18.802677
41.45010832	18.805822
41.45035549	18.805038
41.45056802	18.808577
41.45091211	18.803982
41.45108975	18.805845
41.45134137	18.797132
41.45156131	18.800583
41.45184935	18.798851
41.45211373	18.793068
41.45237467	18.803379
41.45270419	18.801428
41.45283805	18.80069
41.45316273	18.800554
41.45345447	18.79686
41.45374593	18.794371
41.45383967	18.7999
41.45419346	18.802916
41.45437854	18.794132
41.45476593	18.807653
41.45497411	18.80533
41.45537594	18.800631
41.45547376	18.796989
41.45577277	18.803833
41.45598403	18.804148
41.45622633	18.801296
41.4565096	18.797342
41.45674195	18.801651
41.45700544	18.799416
41.45720214	18.795547
41.45750752	18.799124
41.45774495	18.79376
41.45799685	18.792648
41.45825114	18.793106
41.45853009	18.79455
41.45882053	18.79953
41.45904595	18.804678
41.45936155	18.791561
41.45961969	18.801035
41.45977374	18.801594
41.46005803	18.803541
41.46030955	18.810266
41.46070038	18.810337
41.46087945	18.802534
41.46108088	18.80192
41.46137605	18.800711
41.4615951	18.809759
41.46194327	18.801588
41.46207914	18.810953
41.46240753	18.809286
41.46273006	18.806503
41.46299392	18.803806
41.46331374	18.812963
41.4635835	18.807098
41.46394802	18.814632
41.4643409	18.804607
41.46460106	18.815763
41.46486928	18.80908
41.46508463	18.811642
41.46528006	18.812115
41.46564139	18.806828
41.4658971	18.808794
41.46617131	18.812212
41.46651016	18.811029
41.46666434	18.807491
41.46680368	18.803381
41.46721943	18.804003
41.46734358	18.808847
41.46766147	18.812002
41.46792805	18.801624
41.46822242	18.813639
41.46847024	18.804623
41.46878289	18.815298
41.46905659	18.799982
41.4692501	18.812115
41.46945983	18.801506
41.46973507	18.805954
41.4701249	18.816561
41.47037752	18.809277
41.47060449	18.808334
41.4709408	18.813318
41.47120545	18.810631
41.47147981	18.819902
41.47175862	18.812706
41.47208022	18.816837
41.47228648	18.813086
41.47265077	18.813038
41.47283546	18.821096
41.47318799	18.815224
41.47343769	18.815147
41.47366106	18.820179
41.47406303	18.818377
41.47413798	18.821136
41.47460227	18.812466
41.47469447	18.817738
41.47505135	18.806303
41.47535673	18.805544
41.47553413	18.815151
41.47581246	18.810112
41.47614376	18.809109
41.47639514	18.810591
41.47663792	18.817726
41.47686606	18.804953
41.47715677	18.813274
41.47742625	18.80847
41.47778975	18.809752
41.47805529	18.814404
41.47823999	18.812857
41.47853577	18.80224
41.47870209	18.81505
41.47901886	18.813112
41.47925923	18.809618
41.47959438	18.807947
41.47978555	18.812492
41.48013067	18.811556
41.48030502	18.812922
41.4806799	18.815184
41.4809153	18.805662
41.4812115	18.814119
41.48145928	18.812292
41.48177282	18.80937
41.48202201	18.814581
41.48227531	18.817478
41.48254902	18.816456
41.48287319	18.812479
41.48309005	18.811415
41.48338483	18.813944
41.48359072	18.819105
41.48392487	18.813213
41.48420814	18.815111
41.48451047	18.82082
41.48471509	18.807922
41.48501677	18.817307
41.48524247	18.821346
41.48558131	18.821209
41.48584634	18.819733
41.48602771	18.818295
41.4863727	18.80652
41.48662648	18.815157
41.4870629	18.816803
41.48741083	18.80444
41.48763373	18.816336
41.48792392	18.818178
41.4881068	18.819283
41.48848103	18.820879
41.48874517	18.815935
41.48899346	18.814297
41.48928839	18.818254
41.48943691	18.816914
41.48982163	18.814566
41.49007696	18.820845
41.49040264	18.819914
41.49054009	18.821745
41.49088686	18.814308
41.49116361	18.82678
41.49146913	18.817217
41.49172165	18.825756
41.49204698	18.822681
41.4923032	18.827692
41.49263488	18.81764
41.49280168	18.830767
41.49315205	18.825651
41.49348835	18.829037
41.49385747	18.830755
41.49416221	18.835411
41.49443975	18.83235
41.49459277	18.829811
41.49497838	18.833811
41.4953139	18.825945
41.49554738	18.837183
41.49582095	18.833759
41.49609853	18.826035
41.49639702	18.82292
41.49660774	18.829132
41.49689193	18.835909
41.49729657	18.830641
41.49747883	18.828737
41.49777054	18.825577
41.49802154	18.810455
41.49829141	18.813198
41.49852643	18.816862
41.49884635	18.807444
41.49920056	18.81461
41.49932087	18.816019
41.49952741	18.814402
41.49985538	18.80788
41.50007138	18.80905
41.50041239	18.810751
41.50063401	18.81159
41.50084792	18.818865
41.50115742	18.810789
41.50143726	18.821579
41.50172886	18.809734
41.50193755	18.814671
41.50220601	18.810196
41.50253491	18.806402
41.50276967	18.816631
41.50303943	18.818237
41.50327586	18.813665
41.50344777	18.820944
41.50385687	18.818499
41.50404486	18.820574
41.50444874	18.817728
41.50446229	18.818338
41.50502731	18.823343
41.5052764	18.815643
41.50548407	18.822754
41.5057312	18.821156
41.50606878	18.818275
41.5063263	18.818029
41.50659349	18.81764
41.50674061	18.825832
41.50708418	18.820829
41.50745601	18.820839
41.50758551	18.821077
41.50790049	18.820324
41.50809719	18.826956
41.50835608	18.816092
41.50855864	18.824795
41.5089772	18.829025
41.50927837	18.829565
41.50962503	18.825449
41.51006783	18.82151
41.51030005	18.827366
41.51063173	18.832775
41.51088208	18.819948
41.51110127	18.813911
41.51131621	18.820129
41.51164103	18.821558
41.51204769	18.828196
41.51227288	18.827692
41.51250009	18.827795
41.51278199	18.827627
41.51294725	18.822618
41.51330923	18.827925
41.51357426	18.829554
41.51383634	18.822411
41.51415349	18.820562
41.51430547	18.815041
41.51466232	18.819496
41.5148801	18.816772
41.51509034	18.811445
41.51549498	18.818661
41.51569933	18.824636
41.51592986	18.812384
41.51624306	18.811325
41.51646465	18.81617
41.51673709	18.817848
41.51704593	18.814226
41.5173232	18.822914
41.51752463	18.825245
41.51792557	18.822475
41.51818933	18.816366
41.51833696	18.824945
41.51868822	18.832499
41.51892067	18.828651
41.519218	18.822605
41.51944521	18.827206
41.51982366	18.834522
41.5200735	18.823952
41.52033445	18.834169
41.52059947	18.833782
41.52089783	18.832218
41.52114294	18.826063
41.5214763	18.824551
41.52167262	18.823408
41.52192448	18.821381
41.52233025	18.823074
41.52255455	18.821289
41.52271319	18.83506
41.52307387	18.834299
41.52319994	18.824333
41.52358974	18.820545
41.52381798	18.809996
41.52409182	18.818615
41.52437779	18.827072
41.5246325	18.819939
41.52496559	18.822474
41.52518605	18.824308
41.52541405	18.822239
41.52569221	18.817677
41.52598483	18.826025
41.52626773	18.826996
41.52651667	18.821579
41.52668797	18.826805
41.52703576	18.826397
41.52735136	18.824966
41.52764142	18.828346
41.52788958	18.820906
41.5281159	18.83128
41.52838809	18.824724
41.52866512	18.830032
41.52908341	18.829199
41.52917399	18.837442
41.52949507	18.825474
41.52967977	18.831249
41.52994555	18.832401
41.53033782	18.827299
41.53052289	18.821398
41.53084895	18.828451
41.5310417	18.828072
41.53126675	18.820393
41.53159614	18.830271
41.53184238	18.825363
41.532058	18.821888
41.53253862	18.825602
41.53285178	18.824629
41.53312309	18.830353
41.53337138	18.826687
41.53359362	18.821329
41.53396453	18.831652
41.53415968	18.826361
41.53442855	18.829294
41.53473355	18.821407
41.53499858	18.828913
41.53535776	18.834661
41.53553121	18.8255
41.53583341	18.826387
41.536096	18.830738
41.53644698	18.82386
41.53663117	18.831163
41.53687295	18.827732
41.53718114	18.830265
41.53728969	18.83284
41.53771298	18.837263
41.53801621	18.828339
41.53828977	18.826338
41.53841841	18.829662
41.53881242	18.826067
41.53899853	18.827887
41.5393877	18.83152
41.53961632	18.828283
41.53992873	18.822805
41.54014614	18.825193
41.54039646	18.82493
41.54071922	18.836489
41.54101861	18.828144
41.54123241	18.828249
41.54148187	18.831291
41.54177142	18.82893
41.54201053	18.821987
41.54236905	18.833382
41.54257761	18.83807
41.54281213	18.829826
41.54313921	18.837597
41.54336886	18.833103
41.54373493	18.834154
41.54388143	18.831818
41.54418527	18.823792
41.54443754	18.832336
41.54473336	18.83164
41.5450528	18.829554
41.54541208	18.834335
41.54559805	18.82827
41.54584339	18.830172
41.54607955	18.837631
41.54636502	18.830057
41.54664397	18.836727
41.54693186	18.824438
41.54720786	18.830357
41.54752669	18.826752
41.54774522	18.835295
41.54795814	18.832293
41.54828395	18.8312
41.54849022	18.83646
41.54872295	18.832939
41.54896178	18.82391
41.54923638	18.825304
41.54956463	18.830442
41.54987923	18.831915
41.55005728	18.832842
41.55037977	18.828228
41.55065107	18.827635
41.55097778	18.825655
41.55126109	18.836216
41.55146008	18.827429
41.55178309	18.829971
41.55198133	18.833204
41.5522756	18.832649
41.5526751	18.82395
41.55285253	18.829172
41.55314169	18.828901
41.55342294	18.829952
41.55363239	18.835487
41.55392834	18.833923
41.55414613	18.830296
41.55451267	18.83404
41.55478333	18.833803
41.55502689	18.836414
41.5553213	18.826281
41.55574291	18.833231
41.55597616	18.832428
41.55639277	18.83919
41.55657033	18.835066
41.55677135	18.833277
41.55715147	18.843649
41.55743375	18.829878
41.55761461	18.833485
41.55798462	18.833927
41.55826878	18.82789
41.55846856	18.838577
41.55877689	18.836094
41.55909301	18.829306
41.55938574	18.834797
41.55961106	18.838562
41.55986035	18.832005
41.560036	18.842745
41.56036717	18.836159
41.56065877	18.839548
41.56093017	18.832554
41.56119369	18.840586
41.56148107	18.836168
41.56173139	18.829992
41.56193461	18.836229
41.56230551	18.838453
41.56251421	18.833349
41.56284222	18.837862
41.56316803	18.837355
41.56342552	18.833923
41.5636217	18.841829
41.56392506	18.830341
41.56430327	18.840181
41.56448361	18.8428
41.56481097	18.83551
41.56511546	18.844591
41.56534905	18.836966
41.56562519	18.844055
41.56595128	18.845419
41.56609151	18.835554
41.56656373	18.842062
41.56677088	18.837357
41.56699069	18.838245
41.5672095	18.839621
41.56746493	18.835875
41.56781745	18.834324
41.56809513	18.839174
41.56835135	18.835209
41.56868138	18.835415
41.56894501	18.839602
41.56915216	18.829275
41.56940317	18.835752
41.56968901	18.837648
41.56997625	18.832321
41.57025966	18.825361
41.57045368	18.836637
41.57077809	18.830856
41.57100085	18.829138
41.57116154	18.824896
41.57141214	18.828701
41.57167919	18.825663
41.57191446	18.831175
41.57220095	18.82855
41.57239099	18.81072
41.57270879	18.817614
41.57297495	18.834282
41.57336515	18.828957
41.57359237	18.821363
41.57374487	18.828806
41.57409829	18.830091
41.57440089	18.834635
41.57463321	18.828403
41.5748884	18.837444
41.57525944	18.835539
41.57552742	18.829132
41.57580085	18.835848
41.57602439	18.830153
41.57626974	18.838118
41.57654193	18.838888
41.5767593	18.834541
41.57707504	18.842171
41.57722679	18.835331
41.57754469	18.830351
41.57780817	18.836113
41.57796208	18.836073
41.57840923	18.831867
41.57871757	18.82781
41.57894632	18.831318
41.57927611	18.826847
41.57946386	18.836594
41.5798349	18.842129
41.57996992	18.844095
41.58034401	18.838661
41.58057122	18.834238
41.58085031	18.838446
41.5810576	18.841881
41.58138664	18.831713
41.58165818	18.841805
41.58200457	18.848341
41.58216589	18.841475
41.58249743	18.838018
41.58283233	18.848604
41.58305049	18.844412
41.58330263	18.834126
41.58355525	18.842939
41.58381849	18.846413
41.58419426	18.84177
41.58444434	18.850595
41.5847427	18.84313
41.58492486	18.8447
41.58520405	18.852592
41.58552273	18.849693
41.58587152	18.844076
41.58614934	18.850994
41.58645664	18.843674
41.58668704	18.852192
41.58694134	18.850714
41.58726386	18.845415
41.58755214	18.849079
41.58774242	18.852957
41.58802305	18.850025
41.58838758	18.847443
41.5886535	18.837902
41.58892199	18.850336
41.58925953	18.846045
41.58943579	18.842531
41.58973699	18.849268
41.59009051	18.85013
41.59038914	18.847807
41.59056695	18.84396
41.59097347	18.843821
41.59117809	18.848557
41.59146763	18.840576
41.59176167	18.852972
41.59202464	18.844723
41.5922211	18.849047
41.59263273	18.846184
41.59282933	18.84269
41.59312782	18.850225
41.59339946	18.851486
41.59369579	18.845842
41.59395379	18.849281
41.59426878	18.849365
41.59452242	18.846079
41.59470736	18.842741
41.59499896	18.847048
41.59525621	18.847929
41.59549991	18.843277
41.59592114	18.841726
41.59613827	18.844007
41.59628605	18.836113
41.59656602	18.836689
41.59681583	18.845051
41.59708905	18.833885
41.59744669	18.837448
41.59763865	18.837309
41.59784046	18.839165
41.59814941	18.836874
41.59839873	18.841854
41.59866811	18.832119
41.59891679	18.841307
41.59908383	18.83482
41.59938962	18.833315
41.59959115	18.839073
41.59984034	18.829792
41.6002649	18.831537
41.60053096	18.83942
41.60070952	18.840054
41.60097647	18.840605
41.60123344	18.844942
41.60157575	18.847534
41.60185302	18.840605
41.60217259	18.840445
41.60236775	18.839409
41.60266984	18.840498
41.60303882	18.843943
41.60321101	18.836693
41.60347871	18.845341
41.60373273	18.8405
41.60399063	18.833359
41.60433074	18.836597
41.60454098	18.836065
41.60477419	18.843864
41.60508482	18.841309
41.6053551	18.843872
41.60557021	18.841385
41.60583674	18.837132
41.60612567	18.838625
41.6064184	18.840227
41.60653069	18.8472
41.60684858	18.839863
41.60706928	18.840786
41.60736894	18.843008
41.60772451	18.851091
41.60794189	18.839867
41.6081921	18.840376
41.60842573	18.842815
41.60872281	18.84462
41.60893802	18.846643
41.60930382	18.855511
41.60955225	18.850792
41.60981536	18.852659
41.61004514	18.852215
41.61035217	18.852747
41.61079706	18.855162
41.61094353	18.849424
41.6111981	18.848658
41.61150657	18.856068
41.61182803	18.854811
41.61209601	18.846159
41.61226192	18.849167
41.6125313	18.849945
41.61270513	18.848139
41.61302635	18.856419
41.61337809	18.852396
41.61359803	18.853312
41.61382744	18.840092
41.61415391	18.848742
41.61431762	18.851826
41.61471818	18.846106
41.61480859	18.846169
41.61516894	18.843437
41.61539306	18.844448
41.61567688	18.843048
41.61597472	18.839981
41.6162224	18.849188
41.61646147	18.84376
41.61672434	18.840359
41.61698581	18.846804
41.61723294	18.845764
41.61744064	18.841663
41.61778459	18.837532
41.61798242	18.840755
41.61823099	18.849058
41.61850137	18.833298
41.61864431	18.836731
41.61889106	18.833595
41.61911752	18.835434
41.61934089	18.837435
41.61961003	18.838808
41.6198043	18.834007
41.62017955	18.833477
41.62030497	18.843605
41.6206133	18.831697
41.62089966	18.833017
41.62111998	18.829424
41.62129165	18.840652
41.62157608	18.834568
41.6218323	18.834639
41.62214546	18.836258
41.62235762	18.846722
41.62262687	18.844807
41.62286711	18.838375
41.62308911	18.854855
41.62342819	18.845865
41.62354072	18.844748
41.62393041	18.840761
41.62419979	18.848671
41.62456535	18.848986
41.62483638	18.846613
41.62505361	18.849615
41.62547193	18.84024
41.62574142	18.851643
41.62591079	18.856863
41.62621514	18.845556
41.62645514	18.849894
41.62669336	18.851427
41.62706197	18.851807
41.62728191	18.846943
41.62748461	18.853693
41.62767722	18.852951
41.62810418	18.850857
41.62823217	18.861603
41.62854163	18.853722
41.62882213	18.855034
41.62909864	18.853638
41.62938592	18.85388
41.62969933	18.854124
41.62990624	18.850985
41.63020514	18.861021
41.63044487	18.85483
41.63067568	18.857407
41.63098922	18.851194
41.63123101	18.862341
41.63155723	18.860838
41.63189032	18.851736
41.63217208	18.863598
41.6324573	18.862877
41.63266816	18.866089
41.63304712	18.865568
41.63324114	18.861984
41.63354485	18.861048
41.63379342	18.858089
41.63402344	18.858297
41.63428477	18.862902
41.6345692	18.859825
41.63495073	18.860714
41.6351487	18.864239
41.63545	18.866476
41.63573893	18.858837
41.63596281	18.860409
41.63622414	18.865217
41.63648917	18.860355
41.6368971	18.858503
41.63713391	18.861443
41.63744159	18.853207
41.63763856	18.856415
41.63797075	18.854818
41.63831498	18.870356
41.63853695	18.862234
41.63889805	18.868521
41.63910763	18.863504
41.63935415	18.860056
41.6397147	18.859085
41.63988407	18.868803
41.64016353	18.863457
41.64049103	18.862776
41.64080011	18.869041
41.6409747	18.863037
41.64134282	18.858673
41.64156901	18.862871
41.64181768	18.859333
41.64205182	18.851755
41.64238669	18.864351
41.64259641	18.857994
41.64290323	18.849991
41.64310669	18.859385
41.64354006	18.863995
41.64376151	18.859406
41.64395618	18.860699
41.64421583	18.862549
41.64449478	18.855261
41.64481459	18.853476
41.64503313	18.843517
41.64521529	18.856733
41.64550278	18.838146
41.64568837	18.851753
41.64589031	18.856293
41.64628113	18.846956
41.64647886	18.851521
41.64681386	18.852552
41.64700737	18.85487
41.64734063	18.856155
41.64778867	18.852015
41.64801589	18.860136
41.6482863	18.850548
41.64852767	18.855745
41.64879589	18.850321
41.64889847	18.849392
41.64927537	18.855343
41.64948959	18.851597
41.64982689	18.853374
41.65000939	18.85224
41.65027905	18.845955
41.65051062	18.843264
41.65069823	18.840309
41.65094677	18.842527
41.65123696	18.847429
41.65147072	18.840179
41.6517052	18.847662
41.65193306	18.846544
41.65217114	18.847828
41.65250807	18.854908
41.65263109	18.841604
41.65293493	18.85273
41.65320853	18.848089
41.65340598	18.848162
41.65363027	18.854038
41.65400066	18.847252
41.65430234	18.850855
41.65441744	18.855972
41.65476815	18.858831
41.65500571	18.853209
41.65526296	18.862183
41.65550629	18.862057
41.65583875	18.858889
41.65618003	18.85594
41.65640687	18.864523
41.65664659	18.858084
41.65686297	18.849182
41.65710054	18.852409
41.65733862	18.858189
41.65764283	18.854509
41.65791006	18.857971
41.65821839	18.849266
41.65834099	18.85903
41.6587013	18.856649
41.65895125	18.855604
41.65918552	18.861568
41.65934694	18.847593
41.65959805	18.850977
41.65998801	18.848557
41.6602073	18.86138
41.66040503	18.857342
41.66074247	18.847385
41.66096101	18.857927
41.66114416	18.868408
41.66151023	18.86038
41.66175863	18.858898
41.66204399	18.862331
41.66226314	18.857246
41.66249625	18.85338
